Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,,
2019-12-12 10:11:23:329,gps,30.48229877647802,114.41054091047037,25.98577881,3.42180014,0.00000000,0.08602326,3.79009247,0.00000000,0.00000000,20.064697265625,65.27739715576172,51.61065292358398,49.53548049926758,32.89699935913086,42.77207565307617,,
2019-12-12 10:11:24:327,gps,30.48230652846376,114.41054251016983,26.18328857,3.49599957,0.00000000,0.08602326,3.79009247,0.00000000,0.00000000,22.446489334106445,64.52522277832031,53.32071304321289,50.7735366821289,36.67415618896485,46.96730422973633,,
2019-12-12 10:11:25:323,gps,30.482310759847294,114.41054081157631,26.00775146,3.55436015,0.00000000,0.08602326,3.83737683,0.00000000,0.00000000,21.81896209716797,68.21451568603516,48.76465606689453,51.62604904174805,34.696788787841804,42.66407775878906,,
2019-12-12 10:11:26:324,gps,30.48231453048454,114.41054440970784,25.84704590,3.71548104,0.00000000,0.08602326,3.91343832,0.00000000,0.00000000,22.79270362854004,65.61801910400389,44.24287033081055,50.46868896484375,32.75939178466797,41.69705200195313,,
2019-12-12 10:11:27:327,gps,30.482316571149564,114.41054361037412,25.86767578,3.93957639,0.00000000,0.08602326,3.99713349,0.00000000,0.00000000,24.591569900512695,65.28717041015625,45.90085220336914,57.4697265625,34.478992462158196,41.51211166381836,,
2019-12-12 10:11:28:329,gps,30.482318932557167,114.41053720449166,25.66699219,4.16156054,0.00000000,0.08602326,4.22746134,0.00000000,0.00000000,22.369047164916992,65.00128173828125,46.19523620605469,54.59309768676758,33.24131393432617,40.00310897827149,,
2019-12-12 10:11:29:336,gps,30.482322683896427,114.4105347263316,26.31420898,4.33179045,0.00000000,0.08602326,4.38813972,0.00000000,0.00000000,29.113693237304688,60.63844299316406,44.377479553222656,55.2348861694336,31.05091667175293,38.96294403076172,,
2019-12-12 10:11:30:331,gps,30.482323664259372,114.41053396688065,26.32910156,4.26285648,0.00000000,0.08602326,4.31105995,0.00000000,0.00000000,27.2440128326416,59.31233215332031,46.59598922729492,56.1329345703125,30.78660011291504,39.38184356689453,,
2019-12-12 10:11:31:328,gps,30.482326235559743,114.41052897015382,26.13690186,4.27213955,0.44999999,0.70936590,4.29468060,281.89999390,5.55986786,23.644287109375,51.03603744506836,58.87397766113281,50.0240364074707,38.846580505371094,37.51847839355469,,
2019-12-12 10:11:32:315,gps,30.482331398772896,114.41051368992002,25.89190674,4.31722116,1.50999999,0.78746426,4.31487083,283.89999390,5.25247669,33.76674270629883,62.44284057617188,54.25007247924805,48.17459106445313,33.11090469360352,38.12260055541992,,
2019-12-12 10:11:33:314,gps,30.482336632274663,114.41049597116444,25.71655273,4.38520288,1.64999998,0.86400229,4.51743603,286.29998779,4.99922371,31.39777374267578,59.33787155151367,50.600975036621094,49.90205383300781,35.37538528442383,41.62623596191406,,
2019-12-12 10:11:34:309,gps,30.48234182567174,114.41047895196468,26.09436035,4.51621819,1.58000004,0.95441079,10.50367069,287.00000000,4.92696142,45.69401168823242,60.36102676391602,54.43022155761719,50.67229080200195,44.55906677246094,43.86798858642578,,
2019-12-12 10:11:35:306,gps,30.482348180277437,114.4104539876704,26.75048828,4.52194166,2.42000008,0.78873318,10.50142193,286.10000610,4.04608727,35.69561004638672,62.68312454223633,62.51580429077149,54.04548645019531,31.58200263977051,44.066219329833984,,
2019-12-12 10:11:36:317,gps,30.48235699659971,114.41041954928986,27.22351074,4.58533716,3.40000010,0.80603969,10.57476139,285.89999390,3.22918630,21.669939041137695,66.45063018798828,57.16108703613281,49.19350814819336,34.33829116821289,35.31651306152344,,
2019-12-12 10:11:37:314,gps,30.482368714029267,114.41038194301274,26.81976318,4.82374334,3.72000003,1.05688226,10.83970451,289.79998779,3.26311207,24.89145851135254,59.55897521972656,59.67094421386719,51.13526153564453,40.829368591308594,36.660804748535156,,
2019-12-12 10:11:38:314,gps,30.48238226207285,114.41034281773736,26.66613770,4.73941755,3.81999993,0.90210867,10.75931168,294.10000610,3.19333148,32.1251335144043,59.53688430786133,54.3678092956543,45.97375106811523,36.73321533203125,39.73815155029297,,
2019-12-12 10:11:39:313,gps,30.482395779080058,114.41031273696503,26.27478027,4.47156572,3.09999990,0.85445887,10.60372448,298.00000000,3.22002769,18.489036560058594,61.04879760742188,46.92769241333008,48.42601013183594,27.22889518737793,35.83042907714844,,
2019-12-12 10:11:40:324,gps,30.482411606870173,114.41028098734664,26.17272949,4.55141354,3.67000008,0.83815271,10.59693050,301.60000610,3.20831585,35.483455657958984,55.39576721191406,55.28032684326172,48.31592559814453,28.52747917175293,38.98430252075195,,
2019-12-12 10:11:41:320,gps,30.482432745652048,114.4102536055373,25.74011230,4.21200371,3.67000008,0.83486527,10.38339424,312.79998779,3.24798298,38.07343673706055,55.37936401367188,49.48706436157226,47.94688034057617,37.25368118286133,36.67007446289063,,
2019-12-12 10:11:42:319,gps,30.482466567154272,114.41023404014541,25.44982910,4.12744188,4.28999996,0.88481635,10.31649971,336.10000610,3.30709600,41.50501251220703,57.93702697753906,54.7126350402832,40.77577209472656,41.41629409790039,33.742618560791016,,
2019-12-12 10:11:43:310,gps,30.482525161372354,114.4102554425052,24.41174316,4.00329733,5.46000004,1.08226609,10.24437714,6.00000000,3.31734681,39.21939468383789,63.08958053588867,50.944236755371094,37.77956008911133,28.91042518615723,35.65496826171875,,
2019-12-12 10:11:44:311,gps,30.4825864772876,114.41026775051098,23.77569580,4.17186737,6.59999990,1.15377641,10.37837315,11.39999962,3.17737341,42.03897476196289,65.77339935302734,58.02281951904297,33.82721328735352,32.81576919555664,38.33662796020508,,
2019-12-12 10:11:45:320,gps,30.4826833330521,114.41028119093335,22.99102783,3.73952222,9.47999954,0.96400207,10.10835934,8.50000000,1.92028999,38.580745697021484,58.93035888671875,53.45429611206055,38.364845275878906,34.166027069091804,36.854637145996094,,
2019-12-12 10:11:46:311,gps,30.482787549449682,114.41030818387534,23.87762451,3.21775007,11.28999996,0.94999999,10.15811253,7.69999981,1.42498398,43.26778030395508,58.23072814941406,55.386634826660156,46.35503387451172,33.695220947265625,33.77930450439453,,
2019-12-12 10:11:47:288,gps,30.482905849850003,114.41033452839916,22.60260010,3.33820939,12.78999996,0.97416633,10.10414028,6.40000010,1.13451743,44.89430236816406,67.4990234375,46.2607536315918,40.47316360473633,31.77157020568848,44.44080352783203,,
2019-12-12 10:11:48:317,gps,30.48303358413263,114.41034933065255,21.66577148,3.13920760,14.10999966,0.97200823,10.20945168,4.40000010,0.97514427,34.037410736083984,67.68679809570311,47.01555252075195,40.43681335449219,32.335498809814446,40.40799331665039,,
2019-12-12 10:11:49:313,gps,30.48317518232042,114.41036411411604,21.46734619,2.99824262,15.39000034,0.95801878,9.93504620,3.29999995,0.86722261,46.75075912475586,63.3012924194336,48.61531066894531,39.05107498168945,32.928783416748054,35.58882141113281,,
2019-12-12 10:11:50:309,gps,30.483324183074686,114.41037455083323,21.09490967,2.93257904,16.43000031,0.97200823,9.93504620,3.20000005,0.81658667,42.38515853881836,65.51654815673828,44.60890197753906,34.940624237060554,33.57090377807617,30.87801742553711,,
2019-12-12 10:11:51:310,gps,30.483483276058895,114.41039070497806,20.67883301,2.85421062,17.35000038,0.95603347,9.93504620,3.40000010,0.74098295,54.31927490234375,60.70210647583008,43.90620422363281,37.12715530395508,33.216461181640625,32.380237579345696,,
2019-12-12 10:11:52:311,gps,30.483650241110542,114.41040832890911,20.29492188,2.88295650,18.12000084,0.97200823,9.93504620,3.79999995,0.67710185,55.826507568359375,59.46134948730469,50.609046936035156,37.91623306274414,27.844581604003906,34.543594360351555,,
2019-12-12 10:11:53:321,gps,30.483818807231916,114.41042051625229,19.90014648,2.86653709,18.44000053,0.98005104,9.93504620,3.79999995,0.67751503,53.38302230834961,61.015586853027344,48.649864196777344,40.72512817382813,31.66745948791504,35.89059066772461,,
2019-12-12 10:11:54:290,gps,30.483986962692963,114.410437770485,19.60430908,3.05361009,18.36000061,1.02342558,9.93504620,3.59999990,0.69854397,41.598411560058594,53.05671310424805,43.330177307128906,41.088844299316406,33.021270751953125,36.16259002685547,,
2019-12-12 10:11:55:314,gps,30.484156879175128,114.4104504976011,19.00579834,3.33331633,18.26000023,0.95603347,10.21753597,3.40000010,0.71830541,46.24430847167969,58.23579788208008,47.98017120361328,45.30805206298828,36.80046844482422,45.246315002441406,,
2019-12-12 10:11:56:292,gps,30.484323454304192,114.41046704210108,18.53546143,3.46407437,18.12000084,0.99624294,10.25939846,3.70000005,0.74469018,43.42873001098633,58.27764892578125,39.69206619262695,41.16278839111328,31.59966087341309,38.30433654785156,,
2019-12-12 10:11:57:316,gps,30.484484627649014,114.4104859946524,18.04046631,3.51813555,18.03000069,1.01257098,10.26592064,4.80000019,0.76386863,45.052207946777344,61.38409805297852,46.862754821777344,42.93239974975586,35.52179336547852,33.74063491821289,,
2019-12-12 10:11:58:302,gps,30.48465027196604,114.41050756598142,17.36242676,3.59280515,18.25000000,1.00439036,10.28443241,6.30000019,0.80020285,44.73067092895508,60.1169548034668,47.82087326049805,39.78474807739258,33.541332244873054,35.6591911315918,,
2019-12-12 10:11:59:311,gps,30.48481251458225,114.4105355630694,16.77911377,3.46297646,18.45999908,0.98812956,10.23527813,7.09999990,0.82148504,45.98237609863281,56.23598861694336,41.636390686035156,40.06136703491211,31.114036560058594,39.991153717041016,,
2019-12-12 10:12:00:337,gps,30.48497732834296,114.41055993256157,16.41253662,3.25927138,18.79000092,0.97200823,10.15363026,7.00000000,0.79101038,45.7277946472168,53.93985366821289,46.91356658935547,41.336570739746094,31.57873344421387,37.44307327270508,,
2019-12-12 10:12:01:291,gps,30.48514034205599,114.41058040425533,14.29193115,3.13258839,18.87000084,1.06531680,10.14485264,6.59999990,0.83948982,38.8641242980957,57.00555419921875,50.6100082397461,41.459468841552734,29.834169387817386,38.89465713500977,,
2019-12-12 10:12:02:289,gps,30.48531027716379,114.41060568358147,13.95294189,2.99439740,18.72999954,0.95801878,10.09886646,6.00000000,0.86625499,46.639801025390625,53.78784942626953,49.20244598388672,46.81499862670898,34.250560760498054,35.030391693115234,,
2019-12-12 10:12:03:306,gps,30.4854765405701,114.41063644917982,12.55889893,2.84344292,18.51000023,0.97948968,9.93504620,6.50000000,0.79280049,43.54926300048828,64.02733612060547,52.336402893066406,47.0391616821289,35.38727569580078,39.722068786621094,,
2019-12-12 10:12:04:304,gps,30.4856372426291,114.41066521547904,11.60769653,2.62753534,17.75000000,0.97948968,9.93504620,7.00000000,0.77752888,36.20466995239258,64.15008544921875,54.48481369018555,46.69059371948242,36.89223098754883,42.27082824707031,,
2019-12-12 10:12:05:310,gps,30.485793433438047,114.41069365154749,11.31097412,2.57075953,17.19000053,0.98716766,9.93504620,7.19999981,0.75090683,46.84323501586914,62.18983840942383,46.18499755859375,45.14683151245117,38.8709831237793,45.10667037963867,,
2019-12-12 10:12:06:316,gps,30.48593974200377,114.4107174795683,13.89703369,2.50000000,16.45000076,0.97948968,9.93504620,7.30000019,0.74322951,40.004947662353516,63.37753295898438,49.56671905517578,48.49884414672852,38.361366271972656,47.8639030456543,,
2019-12-12 10:12:07:317,gps,30.48607966928313,114.41073707962762,12.81451416,2.50000000,15.60000038,0.97416633,9.93504620,6.69999981,0.71021777,45.926666259765625,59.895912170410156,50.33537292480469,44.55436706542969,36.92526626586914,39.08560562133789,,
2019-12-12 10:12:08:315,gps,30.486215636014943,114.41075211216001,12.13256836,2.50000000,15.17000008,0.95801878,9.93504620,5.90000010,0.73419595,40.96389389038086,58.04817962646485,49.5613899230957,36.06967544555664,30.822694778442386,32.149341583251946,,
2019-12-12 10:12:09:320,gps,30.486340318735547,114.41077355970566,11.38085938,2.50000000,13.97000027,1.01044548,9.93504620,8.00000000,0.76960421,46.696678161621094,59.27295303344727,45.06809997558594,45.19134140014648,35.95427322387695,36.045318603515625,,
2019-12-12 10:12:10:314,gps,30.486454107638234,114.41080060278904,10.85711670,2.50000000,12.81999969,1.17643535,9.93504620,11.10000038,0.84281254,36.201786041259766,60.41957092285156,47.26278305053711,49.9591293334961,30.33849334716797,39.31649398803711,,
2019-12-12 10:12:11:309,gps,30.48655201268716,114.41082234776026,10.67965698,2.50000000,11.39000034,1.19037807,9.93504620,10.10000038,0.92003578,36.35110855102539,63.41736221313477,59.97889709472656,45.62223815917969,39.91097640991211,42.22251510620117,,
2019-12-12 10:12:12:298,gps,30.48661858078017,114.41082887948782,9.13446045,2.50000000,8.81999969,0.92617494,9.93504620,7.09999990,0.90412903,38.43960189819336,63.09581756591797,65.60316467285156,54.50585174560547,37.82287979125977,48.54711532592773,,
2019-12-12 10:12:13:322,gps,30.486692050417336,114.41083866977746,9.22604370,2.50000000,7.76999998,0.94201910,9.93504620,5.90000010,0.95841491,44.406253814697266,64.87123870849611,47.82929229736328,48.773681640625,34.123062133789055,46.62622833251953,,
2019-12-12 10:12:14:302,gps,30.486747705463372,114.41084478081068,7.48730469,2.50000000,6.03000021,0.95015788,9.93504620,5.90000010,1.02115464,27.622024536132812,67.24488067626953,49.97786712646485,55.40967559814453,32.292736053466804,53.81573867797852,,
2019-12-12 10:12:15:308,gps,30.486780694178382,114.41084997044095,7.21679688,2.50000000,3.91000009,0.91831368,9.93504620,6.00000000,1.04860175,30.223756790161133,63.02983474731445,56.51281356811523,53.33562469482422,35.44576644897461,51.41748428344727,,
2019-12-12 10:12:16:306,gps,30.486796257871617,114.41085562825603,7.13681030,2.50000000,2.00999999,0.91049439,9.93504620,6.00000000,1.11781108,32.23146438598633,62.7672119140625,55.88601684570313,49.32874298095703,36.3017463684082,51.5594482421875,,
2019-12-12 10:12:17:310,gps,30.48679808852306,114.41085462904164,10.13586426,2.50000000,0.00000000,1.12507772,9.93504620,0.00000000,0.00000000,32.46310043334961,62.68525314331055,56.67862319946289,50.67745590209961,36.39065551757813,51.79370498657226,,
2019-12-12 10:12:18:315,gps,30.486800790110834,114.41084834321333,9.44104004,2.50000000,0.00000000,0.12041595,9.93504620,0.00000000,0.00000000,32.6246452331543,62.71247100830078,56.69172286987305,49.98162078857422,36.75578689575195,51.71226501464844,,
2019-12-12 10:12:19:317,gps,30.486795618940317,114.41084602421365,8.88491821,2.67205834,0.00000000,0.09219544,9.93504620,0.00000000,0.00000000,31.51494789123535,62.76739501953125,56.83716201782226,49.28553009033203,36.42290115356445,51.51333618164063,,
2019-12-12 10:12:20:303,gps,30.48679031696046,114.41084964148664,7.78024292,2.75761151,0.00000000,0.08602326,10.02344704,0.00000000,0.00000000,31.919466018676758,62.52180099487305,56.3917121887207,49.08082580566406,36.46260833740234,51.42573165893555,,
2019-12-12 10:12:21:303,gps,30.48679086702857,114.41085032110914,7.13330078,3.14796972,0.00000000,0.08602326,10.18369293,0.00000000,0.00000000,31.893508911132812,62.8266830444336,56.40365982055664,49.09070587158203,36.55036544799805,51.5573844909668,,
2019-12-12 10:12:22:315,gps,30.486794098244907,114.41084804281742,7.08172607,3.36343527,0.00000000,0.08602326,10.26866913,0.00000000,0.00000000,32.507041931152344,62.4391975402832,56.70024490356445,49.08444213867188,36.64620590209961,51.35345458984375,,
2019-12-12 10:12:23:285,gps,30.486795998952342,114.41084676378391,6.67910767,3.37177372,0.00000000,0.08602326,10.25975800,0.00000000,0.00000000,32.626468658447266,62.480262756347656,56.50086212158203,48.50457000732422,36.30498123168945,51.25398254394531,,
2019-12-12 10:12:24:302,gps,30.486794788562303,114.41084711345941,6.56539917,3.16640425,0.00000000,0.08602326,10.17024612,0.00000000,0.00000000,32.5241584777832,62.91357803344727,55.958251953125,48.85784912109375,36.6365966796875,51.23337173461914,,
2019-12-12 10:12:25:306,gps,30.486795578613,114.41084845269002,6.82876587,3.42685294,0.00000000,0.08602326,10.27645206,0.00000000,0.00000000,32.67538070678711,62.64642333984375,56.395225524902344,49.05073165893555,36.00498962402344,51.12963104248047,,
2019-12-12 10:12:26:297,gps,30.48679616895915,114.41084708359857,6.76730347,3.59998775,0.00000000,0.08602326,10.34908867,0.00000000,0.00000000,33.072505950927734,62.54605484008789,56.60745239257813,49.23724365234375,36.18960571289063,51.3366584777832,,
2019-12-12 10:12:27:288,gps,30.486798149723096,114.4108455447346,7.03018188,3.38670564,0.00000000,0.08602326,10.24979687,0.00000000,0.00000000,32.485225677490234,62.630592346191406,56.81437683105469,49.53838729858398,36.19184875488281,50.94480895996094,,
2019-12-12 10:12:28:316,gps,30.48679819969705,114.41084585454504,6.81640625,3.05794692,0.00000000,0.08602326,10.11883831,0.00000000,0.00000000,32.66698455810547,62.66136932373047,56.62345886230469,48.24443817138672,36.45779800415039,51.65291976928711,,
2019-12-12 10:12:29:318,gps,30.486799130020337,114.41084540490766,6.95925903,3.12616301,0.00000000,0.08602326,10.13992214,0.00000000,0.00000000,32.184566497802734,62.60604476928711,56.92816162109375,48.3980598449707,36.35621643066406,51.428489685058594,,
